"COUNTY","DENSITY","POP","NAME","STATE","state","county",
"095","11.037114769","6701","Monroe County, Arkansas","05","05","095",
"113","23.282172074","19964","Polk County, Arkansas","05","05","113",
"029","37.745621651","20846","Conway County, Arkansas","05","05","029",
"103","31.908498886","23382","Ouachita County, Arkansas","05","05","103",
"101","9.4444614151","7753","Newton County, Arkansas","05","05","101",
"001","17.68383354","17486","Arkansas County, Arkansas","05","05","001",
"081","23.032572119","12259","Little River County, Arkansas","05","05","081",
"085","95.03693678","73309","Lonoke County, Arkansas","05","05","085",
"015","45.043997291","28380","Carroll County, Arkansas","05","05","015",
"091","69.13026714","43257","Miller County, Arkansas","05","05","091",
"123","39.375552191","24994","St. Francis County, Arkansas","05","05","123",
"119","516.73581324","391911","Pulaski County, Arkansas","05","05","119",
"145","76.084445421","78753","White County, Arkansas","05","05","145",
"047","143.42146144","277680","Merced County, California","06","06","047",
"033","51.241878985","64386","Lake County, California","06","06","033",
"043","11.873656028","17203","Mariposa County, California","06","06","043",
"049","2.2394002959","8841","Modoc County, California","06","06","049",
"115","124.47153319","78668","Yuba County, California","06","06","115",
"013","1608.6423209","1153526","Contra Costa County, California","06","06","013",
"027","1.7690113294","18039","Inyo County, California","06","06","027",
"035","6.7323831967","30573","Lassen County, California","06","06","035",
"099","368.08392539","550660","Stanislaus County, California","06","06","099",
"083","163.24346466","446499","Santa Barbara County, California","06","06","083",
"097","313.74622239","494336","Sonoma County, California","06","06","097",
"103","22.068830947","65084","Tehama County, California","06","06","103",
"025","43.399192677","181215","Imperial County, California","06","06","025",
"051","4.7373118689","14444","Mono County, California","06","06","051",
"069","45.229486087","62808","San Benito County, California","06","06","069",
"001","2266.8038359","1671329","Alameda County, California","06","06","001",
"067","1607.9350016","1552058","Sacramento County, California","06","06","067",
"017","112.91594941","192843","El Dorado County, California","06","06","017",
"055","184.08552018","137744","Napa County, California","06","06","055",
"053","132.2662889","434061","Monterey County, California","06","06","053",
"075","18795.223512","881549","San Francisco County, California","06","06","075",
"091","3.1526435038","3005","Sierra County, California","06","06","091",
"073","792.91438376","3338330","San Diego County, California","06","06","073",
"107","96.634667469","466195","Tulare County, California","06","06","107",
"113","217.29866745","220500","Yolo County, California","06","06","113",
"023","37.99127697","135558","Humboldt County, California","06","06","023",
"057","104.15446736","99755","Nevada County, California","06","06","057",
"003","1.5291051379","1129","Alpine County, California","06","06","003",
"039","73.62298192","157327","Madera County, California","06","06","039",
"045","24.740481573","86749","Mendocino County, California","06","06","045",
"087","613.82863485","273213","Santa Cruz County, California","06","06","087",
"105","3.8640974347","12285","Trinity County, California","06","06","105",
"037","2473.5073498","10039107","Los Angeles County, California","06","06","037",
"065","342.703209","2470546","Riverside County, California","06","06","065",
"071","108.63552451","2180085","San Bernardino County, California","06","06","071",
"085","1493.2046662","1927852","Santa Clara County, California","06","06","085",
"041","497.3152999","258826","Marin County, California","06","06","041",
"061","283.09018519","398329","Placer County, California","06","06","061",
"093","6.9343223736","43539","Siskiyou County, California","06","06","093",
"089","47.697443513","180080","Shasta County, California","06","06","089",
"095","544.70103033","447643","Solano County, California","06","06","095",
"015","27.639863872","27812","Del Norte County, California","06","06","015",
"011","18.724913044","21547","Colusa County, California","06","06","011",
"021","21.608599947","28393","Glenn County, California","06","06","021",
"007","133.93669839","219186","Butte County, California","06","06","007",
"031","110.00431738","152940","Kings County, California","06","06","031",
"063","7.3664475247","18807","Plumas County, California","06","06","063",
"079","85.775180087","283111","San Luis Obispo County, California","06","06","079",
"019","167.6799017","999101","Fresno County, California","06","06","019",
"029","110.6947351","900202","Kern County, California","06","06","029",
"059","4005.6166459","3175692","Orange County, California","06","06","059",
"111","459.16825553","846006","Ventura County, California","06","06","111",
"009","45.004949116","45905","Calaveras County, California","06","06","009",
"101","160.9395951","96971","Sutter County, California","06","06","101",
"081","1708.6818505","766573","San Mateo County, California","06","06","081",
"109","24.530013798","54478","Tuolumne County, California","06","06","109",
"077","547.38885704","762148","San Joaquin County, California","06","06","077",
"005","66.858209499","39752","Amador County, California","06","06","005",
"095","6.199777726","4265","Phillips County, Colorado","08","08","095",
"007","10.391173342","14029","Archuleta County, Colorado","08","08","007",
"031","4743.9552682","727211","Denver County, Colorado","08","08","031",
"061","0.7953348788","1406","Kiowa County, Colorado","08","08","061",
"055","4.334919592","6897","Huerfano County, Colorado","08","08","055",
"009","1.4015695336","3581","Baca County, Colorado","08","08","009",
"015","20.086669116","20356","Chaffee County, Colorado","08","08","015",
"047","41.613730276","6243","Gilpin County, Colorado","08","08","047",
"063","3.2843989042","7097","Kit Carson County, Colorado","08","08","063",
"045","20.377448183","60061","Garfield County, Colorado","08","08","045",
"051","5.3909343068","17462","Gunnison County, Colorado","08","08","051",
"059","762.59696552","582881","Jefferson County, Colorado","08","08","059",
"079","0.8780939967","769","Mineral County, Colorado","08","08","079",
"091","9.1433973996","4952","Ouray County, Colorado","08","08","091",
"103","1.9633833798","6324","Rio Blanco County, Colorado","08","08","103",
"115","4.101884615","2248","Sedgwick County, Colorado","08","08","115",
"123","81.429805285","324492","Weld County, Colorado","08","08","123",
"021","6.3731703633","8205","Conejos County, Colorado","08","08","021",
"027","6.8613905706","5068","Custer County, Colorado","08","08","027",
"023","3.1663577284","3887","Costilla County, Colorado","08","08","023",
"001","443.64116675","517421","Adams County, Colorado","08","08","001",
"035","417.91548841","351154","Douglas County, Colorado","08","08","035",
"037","32.726608698","55127","Eagle County, Colorado","08","08","037",
"065","21.561657813","8127","Lake County, Colorado","08","08","065",
"067","33.273132033","56221","La Plata County, Colorado","08","08","067",
"081","2.8004043902","13283","Moffat County, Colorado","08","08","081",
"097","18.303260404","17767","Pitkin County, Colorado","08","08","097",
"105","12.354757523","11267","Rio Grande County, Colorado","08","08","105",
"017","1.0296488382","1831","Cheyenne County, Colorado","08","08","017",
"011","3.6864273852","5577","Bent County, Colorado","08","08","011",
"025","7.6972162063","6061","Crowley County, Colorado","08","08","025",
"033","1.9256531242","2055","Dolores County, Colorado","08","08","033",
"111","1.8786342004","728","San Juan County, Colorado","08","08","111",
"057","0.8626001243","1392","Jackson County, Colorado","08","08","057",
"069","137.4922924","356899","Larimer County, Colorado","08","08","069",
"075","12.188088015","22409","Logan County, Colorado","08","08","075",
"083","12.902166001","26183","Montezuma County, Colorado","08","08","083",
"113","6.3564403745","8179","San Miguel County, Colorado","08","08","113",
"119","45.576449143","25388","Teller County, Colorado","08","08","119",
"013","449.0721707","326196","Boulder County, Colorado","08","08","013",
"039","14.441579212","26729","Elbert County, Colorado","08","08","039",
"071","3.0392180855","14506","Las Animas County, Colorado","08","08","071",
"125","4.2374414873","10019","Yuma County, Colorado","08","08","125",
"073","2.2116792515","5701","Lincoln County, Colorado","08","08","073",
"107","10.854269955","25638","Routt County, Colorado","08","08","107",
"117","50.976513811","31011","Summit County, Colorado","08","08","117",
"003","22.465424451","16233","Alamosa County, Colorado","08","08","003",
"019","24.55243145","9700","Clear Creek County, Colorado","08","08","019",
"029","27.284220284","31162","Delta County, Colorado","08","08","029",
"043","31.20445954","47839","Fremont County, Colorado","08","08","043",
"101","70.58553725","168424","Pueblo County, Colorado","08","08","101",
"085","19.080333806","42758","Montrose County, Colorado","08","08","085",
"087","22.700768731","29068","Morgan County, Colorado","08","08","087",
"093","8.5897142148","18845","Park County, Colorado","08","08","093",
"109","2.1536556841","6824","Saguache County, Colorado","08","08","109",
"077","46.324405694","154210","Mesa County, Colorado","08","08","077",
"099","7.4292112205","12172","Prowers County, Colorado","08","08","099",
"053","0.7339575399","820","Hinsdale County, Colorado","08","08","053",
"041","338.71841276","720403","El Paso County, Colorado","08","08","041",
"121","1.949101146","4908","Washington County, Colorado","08","08","121",
"049","8.5212337515","15734","Grand County, Colorado","08","08","049",
"005","822.83599885","656590","Arapahoe County, Colorado","08","08","005",
"089","14.483982029","18278","Otero County, Colorado","08","08","089",
"014","2135.0741839","70465","Broomfield County, Colorado","08","08","014",
"003","1310.6490387","558753","New Castle County, Delaware","10","10","003",
"005","250.20481554","234225","Sussex County, Delaware","10","10","005",
"001","308.47687444","180786","Kent County, Delaware","10","10","001",
"001","11543.999939","705749","District of Columbia, District of Columbia","11","11","001",
"009","1413.9582297","854757","New Haven County, Connecticut","09","09","009",
"005","195.90467325","180333","Litchfield County, Connecticut","09","09","005",
"003","1213.2864925","891720","Hartford County, Connecticut","09","09","003",
"015","227.67698741","116782","Windham County, Connecticut","09","09","015",
"011","398.72059141","265206","New London County, Connecticut","09","09","011",
"007","439.84321801","162436","Middlesex County, Connecticut","09","09","007",
"013","367.29661189","150721","Tolland County, Connecticut","09","09","013",
"001","1509.4086275","943332","Fairfield County, Connecticut","09","09","001",
"133","43.567657611","25473","Washington County, Florida","12","12","133",
"031","1255.8590575","957755","Duval County, Florida","12","12","031",
"007","95.933656468","28201","Bradford County, Florida","12","12","007",
"009","593.05632145","601942","Brevard County, Florida","12","12","009",
"019","362.63057436","219252","Clay County, Florida","12","12","019",
"067","15.500288741","8422","Lafayette County, Florida","12","12","067",
"069","386.1320543","367118","Lake County, Florida","12","12","069",
"089","136.62350377","88625","Nassau County, Florida","12","12","089",
"103","3561.2781285","974996","Pinellas County, Florida","12","12","103",
"105","403.20522157","724777","Polk County, Florida","12","12","105",
"111","574.29667346","328297","St. Lucie County, Florida","12","12","111",
"043","17.123165499","13811","Glades County, Florida","12","12","043",
"051","36.344011064","42022","Hendry County, Florida","12","12","051",
"061","318.07512707","159923","Indian River County, Florida","12","12","061",
"063","50.55019229","46414","Jackson County, Florida","12","12","063",
"099","761.99313226","1496770","Palm Beach County, Florida","12","12","099",
"109","440.7050343","264672","St. Johns County, Florida","12","12","109",
"117","1525.3362784","471826","Seminole County, Florida","12","12","117",
"086","1430.0879913","2716940","Miami-Dade County, Florida","12","12","086",
